param1,param2,param3,lik
0.015,0.9,0.25,-479.4012911366041
0.015,0.9,0.30000000000000004,-381.7871998991311
0.015,0.9,0.35,-361.82313305018914
0.015,0.9,0.4,-224.9193914739953
0.015,0.9,0.45000000000000007,-213.2228405359018
0.015,0.9,0.5,-195.93156752587555
0.015,0.9,0.55,-246.65174521335234
0.015,0.9,0.6,-183.00315890387753
0.015,0.95,0.1,-1321.1717061543204
0.015,0.95,0.15000000000000002,-514.2007170642066
0.015,0.95,0.2,-525.0923476046471
0.015,0.95,0.25,-405.7949192180184
0.015,0.95,0.30000000000000004,-448.8945250119185
0.015,0.95,0.35,-225.83091064268694
0.015,0.95,0.4,-239.7126068861652
0.015,0.95,0.45000000000000007,-283.9308585704337
0.015,0.95,0.5,-180.00988218089896
0.015,0.95,0.55,-189.27180481005468
0.015,0.95,0.6,-195.0679305379839
0.015,1,0.1,-1248.1185733606742
0.015,1,0.15000000000000002,-553.0798454374947
0.015,1,0.2,-589.0428871570123
0.015,1,0.25,-368.1706498719623
0.015,1,0.30000000000000004,-397.87290399718535
0.015,1,0.35,-284.4796682783764
0.015,1,0.4,-231.70242864568917
0.015,1,0.45000000000000007,-337.7681590051793
0.015,1,0.5,-278.23636946358164
0.015,1,0.55,-184.37180014211083
0.015,1,0.6,-198.88826744623174
